state,startdate,enddate,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,poll_id
U.S.,24-09-2016,26-09-2016,44.84045,43.09637,3.163847,46227
Nebraska,24-08-2016,30-08-2016,35.98848,43.41247,5.945314,45519
Hawaii,08-10-2016,16-08-2016,60.39436,32.958,1.12201,45601
Vermont,08-10-2016,16-08-2016,67.04985,19.59534,7.39201,45636
Georgia,31-08-2016,09-06-2016,38.90442,49.04488,2.412932,45449
Pennsylvania,04-04-2016,04-07-2016,42.88953,45.20778,,36712
Kansas,29-07-2016,18-08-2016,35.1605,48.15728,,44953
Tennessee,08-12-2016,25-08-2016,32.1829,47.04765,,45031
U.S.,09-03-2016,09-09-2016,44.37978,46.00588,,45708
U.S.,16-09-2016,22-09-2016,45.38998,42.47303,,46015
Indiana,08-12-2016,25-08-2016,32.4376,55.67668,,45008
North Carolina,21-05-2016,23-05-2016,38.45602,42.88821,4.856488,44150
U.S.,23-08-2016,24-08-2016,44.68305,41.72847,5.386073,44985
Iowa,29-07-2016,18-08-2016,40.32136,43.10704,,44952
U.S.,15-08-2016,19-08-2016,41.69168,38.51885,3.6902,44926
Minnesota,09-07-2016,13-09-2016,41.81744,33.98151,7.473974,45765
Nevada,24-08-2016,30-08-2016,41.62125,42.88251,6.625314,45523
District of Columbia,08-10-2016,16-08-2016,51.45152,35.17166,2.18201,45684
Oklahoma,29-07-2016,18-08-2016,27.528,59.06202,,44972
New Hampshire,22-06-2016,23-06-2016,42.85513,40.82656,,44434
Pennsylvania,09-07-2016,13-09-2016,40.73015,44.36196,5.343974,45780
Nevada,29-07-2016,18-08-2016,38.74013,39.49552,,44965
Mississippi,17-08-2016,23-08-2016,29.83786,62.18365,-1.015557,45565
Missouri,08-12-2016,25-08-2016,38.91498,47.25772,,45019
Virginia,19-08-2016,09-01-2016,49.36137,37.64524,,45315
Idaho,17-08-2016,23-08-2016,33.04663,45.58367,8.644443,45553
Arizona,13-05-2016,15-05-2016,39.87984,43.893,3.335208,44079
U.S.,14-08-2016,18-08-2016,42.26262,37.45334,4.098007,44895
U.S.,15-09-2016,21-09-2016,44.98295,43.04616,,45932
South Carolina,24-08-2016,30-08-2016,38.74918,50.23265,2.785314,45530
U.S.,09-02-2016,09-08-2016,44.54308,45.66869,,45701
South Carolina,29-07-2016,18-08-2016,40.49298,51.58289,,44975
Arkansas,17-08-2016,23-08-2016,34.62599,48.77504,5.604442,45543
Illinois,08-12-2016,18-08-2016,55.55154,31.12905,,44950
New York,04-06-2016,04-10-2016,59.15499,36.17631,,36723
Minnesota,31-08-2016,09-06-2016,42.02019,35.69176,6.462932,45462
Pennsylvania,07-05-2016,07-10-2016,45.2821,40.9387,2.984857,44574
U.S.,23-09-2016,25-09-2016,43.93597,43.08,3.130839,46226
Washington,31-08-2016,09-06-2016,49.01815,34.5345,5.622931,45486
Texas,09-07-2016,13-09-2016,35.92522,47.9167,4.863975,45785
Texas,19-08-2016,25-08-2016,31.34237,46.31942,,45032
Louisiana,29-07-2016,18-08-2016,37.70185,49.89473,,44955
Kentucky,24-08-2016,30-08-2016,43.85614,41.39921,1.725314,45506
Delaware,08-10-2016,16-08-2016,41.35553,41.74986,3.88201,45598
Connecticut,24-08-2016,30-08-2016,48.09038,34.80887,3.625314,45496
New York,08-12-2016,18-08-2016,51.85989,31.78157,,44969
U.S.,13-08-2016,17-08-2016,41.13661,39.28129,4.018006,44896
U.S.,14-09-2016,20-09-2016,44.143,44.03481,,45909
U.S.,06-05-2016,06-08-2016,43.56904,41.69157,7.796205,44207
Georgia,08-12-2016,25-08-2016,42.43637,47.1881,,45005
Washington,08-12-2016,25-08-2016,48.69994,34.15465,,45035
Florida,09-07-2016,13-09-2016,38.05933,49.31783,3.413975,45751
Illinois,09-07-2016,13-09-2016,44.99326,37.67942,4.333974,45756
West Virginia,08-10-2016,16-08-2016,41.29813,48.29649,3.40201,45639
U.S.,21-07-2016,22-07-2016,49.3636,51.70671,,44668
Massachusetts,08-12-2016,25-08-2016,45.68561,34.30685,,45015
Ohio,09-07-2016,13-09-2016,38.36502,42.63957,4.223974,45777
U.S.,08-12-2016,16-08-2016,41.61108,39.10555,4.745576,44897
U.S.,31-08-2016,09-06-2016,45.30208,44.69245,,45428
Minnesota,25-04-2016,27-04-2016,46.33567,37.58846,,44177
Alabama,24-08-2016,30-08-2016,24.06289,64.66426,3.725314,45491
Maryland,08-05-2016,25-08-2016,52.54845,32.15742,,45014
California,26-08-2016,09-01-2016,62.56641,25.43552,,45282
Oregon,08-05-2016,25-08-2016,44.18874,38.25928,,45028
Maryland,24-08-2016,30-08-2016,52.98605,33.12826,2.715314,45509
U.S.,31-08-2016,09-06-2016,42.13788,42.29737,4.722932,45423
Colorado,31-08-2016,09-06-2016,44.80048,37.41747,8.882933,45445
U.S.,31-05-2016,06-05-2016,48.09405,43.36311,,44195
U.S.,08-11-2016,15-08-2016,41.99174,38.31093,5.067117,44865
California,05-04-2016,16-05-2016,46.52495,35.93718,2.014922,44157
Kansas,24-08-2016,30-08-2016,51.13276,35.7136,6.355314,45505
Arizona,31-08-2016,09-06-2016,42.22737,43.36206,5.712932,45443
Oklahoma,17-08-2016,23-08-2016,31.39401,51.29169,7.834443,45576
Indiana,08-05-2016,18-08-2016,34.59005,54.67786,,44951
U.S.,13-09-2016,19-09-2016,43.69886,44.78703,,45892
Montana,17-08-2016,23-08-2016,43.12888,37.66719,6.294443,45566
New York,09-07-2016,13-09-2016,47.06415,39.69994,1.553975,45776
Michigan,24-05-2016,26-05-2016,39.97049,37.62787,7.427915,44170
New York,19-08-2016,25-08-2016,53.27338,33.17668,,45024
U.S.,30-08-2016,09-05-2016,46.55233,43.62305,,45422
Missouri,08-05-2016,18-08-2016,45.28534,42.56133,,44962
New Mexico,17-08-2016,23-08-2016,48.80552,34.56166,15.70444,45572
U.S.,22-09-2016,24-09-2016,44.03363,43.06193,3.094743,46225
Indiana,31-08-2016,09-06-2016,36.42667,44.11974,5.682932,45454
Nevada,17-08-2016,23-08-2016,37.11475,50.75145,5.194442,45573
California,09-07-2016,13-09-2016,50.62772,34.7049,5.093974,45746
Illinois,19-08-2016,25-08-2016,52.06113,27.45079,,45007
U.S.,18-08-2016,20-08-2016,43.58841,43.37455,2.202867,44901
Oregon,24-08-2016,30-08-2016,49.7832,37.16978,5.995314,45527
Wisconsin,08-12-2016,25-08-2016,35.47255,40.65341,,45037
U.S.,08-10-2016,14-08-2016,42.96694,38.5334,4.990541,44866
U.S.,24-05-2016,30-05-2016,43.83399,42.5266,0.6442803,44167
Pennsylvania,26-08-2016,09-01-2016,47.60175,42.5865,,45310
Wisconsin,28-03-2016,30-03-2016,47.58154,36.24757,,36676
Alabama,29-07-2016,18-08-2016,35.92446,56.24169,,44940
Massachusetts,24-08-2016,30-08-2016,56.3131,33.17371,2.925314,45508
Tennessee,08-05-2016,18-08-2016,34.88308,44.58146,,44976
U.S.,29-08-2016,09-04-2016,46.98971,44.06103,,45342
Tennessee,24-08-2016,30-08-2016,34.22592,53.4919,2.975314,45532
Missouri,31-08-2016,09-06-2016,42.69273,39.77906,4.412931,45463
U.S.,15-07-2016,17-07-2016,43.90682,41.90028,2.64516,44618
U.S.,08-09-2016,13-08-2016,43.24872,38.94744,5.115431,44867
New Jersey,31-08-2016,09-06-2016,43.32207,41.89423,2.392932,45470
U.S.,09-12-2016,18-09-2016,43.08962,45.47129,,45883
U.S.,16-05-2016,19-05-2016,43.22439,48.03492,,44093
North Carolina,31-08-2016,09-06-2016,37.34457,47.47093,4.352931,45466
California,08-12-2016,18-08-2016,62.76907,27.96458,,44943
Louisiana,17-08-2016,23-08-2016,27.89273,60.63158,-0.8255574,45558
Minnesota,08-05-2016,18-08-2016,41.02561,35.37275,,44960
Massachusetts,08-05-2016,18-08-2016,51.78461,31.69862,,44958
Arizona,19-08-2016,09-01-2016,40.68022,45.42143,,45280
Georgia,05-09-2016,05-12-2016,41.41793,48.51652,,44058
Connecticut,29-07-2016,18-08-2016,49.39771,38.98558,,44945
Virginia,31-08-2016,09-06-2016,43.34306,37.89446,7.822932,45484
U.S.,08-08-2016,08-12-2016,42.94334,39.35789,4.65064,44868
Michigan,31-08-2016,09-06-2016,42.49923,37.95959,3.652932,45461
U.S.,17-06-2016,20-06-2016,50.02871,42.65303,,44376
Oregon,05-10-2016,13-05-2016,41.69636,43.76441,,44162
U.S.,28-08-2016,09-03-2016,47.80283,43.11415,,45327
New York,15-04-2016,17-04-2016,53.43782,36.06855,,42180
U.S.,09-11-2016,17-09-2016,42.9585,45.44233,,45880
Michigan,08-09-2016,08-10-2016,44.40906,36.14716,5.613047,44876
Washington,08-05-2016,18-08-2016,44.65982,35.36211,,44980
Ohio,26-08-2016,09-01-2016,42.56898,46.73741,,45307
Colorado,08-05-2016,25-08-2016,41.26713,40.34797,,45002
U.S.,21-09-2016,23-09-2016,44.11729,42.06034,5.068983,46224
Kansas,17-08-2016,23-08-2016,47.19106,36.30281,5.324442,45556
North Carolina,19-08-2016,09-01-2016,48.32095,44.64265,,45306
U.S.,15-08-2016,16-08-2016,43.5014,43.06996,5.427457,44886
Kentucky,29-07-2016,18-08-2016,40.49923,48.84192,,44954
Idaho,08-10-2016,16-08-2016,31.05471,50.09747,11.07201,45603
Pennsylvania,08-12-2016,18-08-2016,45.09295,46.73326,,44974
Florida,26-08-2016,09-01-2016,48.437,46.11551,,45285
U.S.,09-10-2016,16-09-2016,43.21217,44.9938,,45875
Iowa,24-08-2016,30-08-2016,40.94453,42.00124,3.995314,45501
U.S.,19-09-2016,21-09-2016,43.22818,44.09662,3.975833,46222
Georgia,24-08-2016,30-08-2016,32.86151,52.49966,4.745314,45499
U.S.,27-08-2016,09-02-2016,47.66739,42.75595,,45326
Nebraska,17-08-2016,23-08-2016,31.62854,47.6282,7.164443,45569
Wisconsin,31-08-2016,09-06-2016,48.22481,37.88855,4.182932,45487
U.S.,30-08-2016,09-01-2016,45.47342,39.05454,4.331763,46205
U.S.,20-09-2016,22-09-2016,44.19078,42.06142,4.015577,46223
U.S.,08-07-2016,08-11-2016,42.03993,39.25756,4.286565,44841
U.S.,15-06-2016,26-06-2016,47.09951,40.61207,6.269042,44516
New Jersey,08-12-2016,25-08-2016,48.12849,35.62869,,45023
U.S.,18-09-2016,20-09-2016,44.23482,45.14341,2.926668,46221
Maryland,30-03-2016,04-03-2016,60.55767,30.1288,,36701
Connecticut,17-08-2016,23-08-2016,51.12156,36.11212,4.584443,45547
Georgia,08-05-2016,18-08-2016,41.01184,47.15413,,44948
Mississippi,08-10-2016,16-08-2016,24.14091,61.84251,3.222011,45615
New Hampshire,04-11-2016,16-04-2016,35.16824,34.0767,,44039
U.S.,26-08-2016,09-01-2016,47.38049,43.12417,,45325
U.S.,17-09-2016,19-09-2016,44.24806,44.1968,2.877329,46220
Washington,24-08-2016,30-08-2016,47.91101,36.19688,6.075314,45537
U.S.,09-09-2016,15-09-2016,43.03094,45.21025,,45819
U.S.,08-06-2016,08-10-2016,41.44242,39.1528,4.414438,44842
Ohio,08-12-2016,18-08-2016,44.51681,40.15748,,44971
U.S.,08-05-2016,08-09-2016,43.02943,37.34782,4.853898,44843
Kentucky,17-08-2016,23-08-2016,41.91366,48.93023,3.524443,45557
Pennsylvania,31-08-2016,09-06-2016,40.21597,43.11867,6.612931,45477
Virginia,08-12-2016,25-08-2016,46.77922,37.78318,,45034
U.S.,31-03-2016,04-03-2016,44.46602,41.73727,,44044
South Carolina,17-08-2016,23-08-2016,33.96031,48.2468,4.924443,45580
Michigan,19-08-2016,09-01-2016,40.4418,42.97324,,45297
Nevada,08-10-2016,16-08-2016,38.67,45.24602,8.802011,45623
Oregon,29-07-2016,18-08-2016,42.6287,40.88701,,44973
U.S.,16-09-2016,18-09-2016,44.25779,43.24513,3.829071,46219
U.S.,09-08-2016,14-09-2016,43.32877,45.06423,,45802
New York,31-08-2016,09-06-2016,44.67418,37.55706,3.032932,45473
Wisconsin,08-05-2016,18-08-2016,37.04071,38.19122,,44982
U.S.,08-04-2016,08-08-2016,42.03122,38.22815,4.899806,44802
U.S.,15-09-2016,17-09-2016,44.28477,42.26849,3.795284,46218
U.S.,13-09-2016,15-09-2016,45.33224,40.3516,3.757405,46216
U.S.,14-09-2016,16-09-2016,44.31404,40.29124,3.77881,46217
Ohio,31-08-2016,09-06-2016,36.38398,44.15148,5.382932,45474
Texas,31-08-2016,09-06-2016,37.74197,48.13791,5.052932,45482
California,19-08-2016,25-08-2016,60.47285,26.58922,,45001
U.S.,25-08-2016,31-08-2016,46.72859,43.75163,,45270
Mississippi,28-03-2016,30-03-2016,41.17066,48.58309,,36696
U.S.,08-11-2016,14-08-2016,43.43552,40.55894,3.29265,44849
Maryland,29-07-2016,18-08-2016,52.38881,31.20725,,44957
U.S.,09-07-2016,13-09-2016,43.9856,44.57675,,45735
Oklahoma,08-10-2016,16-08-2016,34.10722,48.57603,8.84201,45626
Illinois,31-08-2016,09-06-2016,42.19141,37.91743,5.092932,45453
U.S.,09-06-2016,09-12-2016,44.7557,43.77816,,45718
U.S.,08-03-2016,08-07-2016,42.32818,37.29958,5.938391,44803
U.S.,24-08-2016,30-08-2016,43.18684,41.65505,4.535314,45249
Montana,08-10-2016,16-08-2016,37.30238,42.96688,3.96201,45616
Alabama,17-08-2016,23-08-2016,24.78738,65.54175,1.364443,45542
Arkansas,08-10-2016,16-08-2016,30.4164,50.38299,5.73201,45593
Minnesota,24-08-2016,30-08-2016,45.62587,33.91272,5.305314,45512
U.S.,08-02-2016,08-06-2016,42.72635,39.36257,4.977418,44804
U.S.,24-08-2016,30-08-2016,47.27736,43.84645,,45265
Tennessee,17-08-2016,23-08-2016,32.95417,55.42144,3.484443,45582
U.S.,09-09-2016,09-11-2016,45.39417,41.55085,2.593322,46212
U.S.,09-08-2016,09-10-2016,45.40422,41.61221,2.553407,46211
Massachusetts,17-08-2016,23-08-2016,58.14516,32.08472,3.394443,45559
Connecticut,04-10-2016,04-11-2016,46.01249,40.03806,,36738
Maryland,17-08-2016,23-08-2016,51.15575,34.99495,4.484442,45560
U.S.,09-12-2016,14-09-2016,46.34873,40.3959,2.719058,46215
Pennsylvania,19-08-2016,25-08-2016,49.22766,44.41321,,45029
Florida,08-12-2016,18-08-2016,48.4673,43.58127,,44947
Arizona,08-12-2016,25-08-2016,42.36964,47.2265,,44999
U.S.,22-07-2016,26-07-2016,39.75556,41.84096,3.26541,44686
U.S.,08-01-2016,08-05-2016,41.31939,40.62539,4.721447,44805
New York,22-03-2016,29-03-2016,52.88933,35.70807,,36672
New Mexico,08-10-2016,16-08-2016,44.32457,35.63421,16.43201,45622
U.S.,08-09-2016,08-10-2016,45.38212,44.17451,4.580091,44824
U.S.,23-08-2016,29-08-2016,48.05351,44.81283,,45241
New Jersey,08-05-2016,18-08-2016,46.07847,35.22437,,44967
U.S.,15-05-2016,19-05-2016,46.45942,47.25718,,44094
Florida,31-08-2016,09-06-2016,38.63771,48.62693,4.192931,45448
Ohio,19-08-2016,25-08-2016,46.54807,41.79638,,45026
Arizona,04-04-2016,04-11-2016,41.32508,39.74503,,42742
Massachusetts,04-01-2016,04-10-2016,58.88025,30.35689,,44030
U.S.,09-05-2016,09-11-2016,46.43089,42.14486,,45703
North Carolina,24-08-2016,30-08-2016,40.81878,46.03741,5.445314,45517
Louisiana,08-10-2016,16-08-2016,33.73745,55.25114,3.36201,45608
Virginia,24-08-2016,30-08-2016,45.68442,38.81243,6.075314,45535
New Jersey,24-08-2016,30-08-2016,45.12897,38.11025,3.535314,45521
U.S.,23-07-2016,27-07-2016,41.0895,40.3545,3.359801,44710
U.S.,09-10-2016,09-12-2016,46.37705,40.48804,2.639908,46213
U.S.,07-09-2016,07-11-2016,43.89351,42.05291,2.688338,44570
Georgia,17-08-2016,23-08-2016,34.43319,53.4427,4.404442,45550
Florida,19-08-2016,25-08-2016,49.09735,43.71222,,45004
North Carolina,08-12-2016,25-08-2016,47.4248,45.3984,,45025
Colorado,24-08-2016,30-08-2016,46.30519,33.10236,7.325314,45495
Nebraska,08-10-2016,16-08-2016,39.65995,39.7677,4.88201,45619
Oregon,17-08-2016,23-08-2016,45.08563,34.91057,4.654442,45577
U.S.,09-11-2016,13-09-2016,46.36662,40.43146,3.683167,46214
Florida,06-10-2016,16-06-2016,46.64997,39.60568,1.887414,44408
California,31-08-2016,09-06-2016,51.18789,36.24267,3.802931,45444
U.S.,21-07-2016,25-07-2016,40.20855,41.64687,3.658333,44687
Michigan,23-03-2016,24-03-2016,44.75744,37.27707,,36658
U.S.,31-07-2016,08-04-2016,41.53889,41.77912,3.357866,44776
Idaho,18-05-2016,06-04-2016,30.83639,50.48251,,44359
U.S.,22-08-2016,28-08-2016,48.1666,44.61171,,45147
U.S.,24-07-2016,28-07-2016,40.42942,40.25659,3.154851,44711
U.S.,29-07-2016,08-02-2016,44.56009,39.45168,2.407629,44778
U.S.,25-07-2016,29-07-2016,40.26086,39.59121,2.751198,44712
Arizona,24-08-2016,30-08-2016,44.48475,41.33616,4.545314,45493
U.S.,09-04-2016,09-10-2016,47.00311,41.66162,,45690
Illinois,03-04-2016,03-10-2016,54.29819,35.1171,,36597
Missouri,24-08-2016,30-08-2016,44.34378,41.69828,4.035314,45513
Michigan,08-12-2016,25-08-2016,42.08313,44.61443,,45016
Michigan,24-08-2016,30-08-2016,41.94751,39.09004,5.595314,45511
Indiana,24-08-2016,30-08-2016,41.73856,39.27557,4.455314,45504
Iowa,17-08-2016,23-08-2016,47.59905,42.5379,2.194443,45552
U.S.,21-08-2016,27-08-2016,48.18663,44.78709,,45042
U.S.,30-07-2016,08-03-2016,43.18748,41.11829,3.393171,44777
U.S.,28-07-2016,08-01-2016,43.83803,37.83018,2.61044,44749
U.S.,09-07-2016,09-09-2016,45.41853,42.66804,3.519722,46210
Kentucky,08-10-2016,16-08-2016,40.28339,44.27904,3.61201,45607
U.S.,20-08-2016,26-08-2016,46.74085,46.55967,,45043
U.S.,09-03-2016,09-09-2016,46.84823,41.90859,,45688
Kansas,08-10-2016,16-08-2016,41.95049,39.76486,8.28201,45606
Pennsylvania,24-08-2016,30-08-2016,43.32788,44.03442,3.965314,45528
Wisconsin,04-12-2016,15-04-2016,45.15401,37.69736,,42214
Arizona,08-05-2016,18-08-2016,38.08081,48.53081,,44941
U.S.,27-07-2016,31-07-2016,44.60956,37.59479,2.62369,44750
U.S.,26-07-2016,30-07-2016,42.58649,38.24847,2.937015,44751
U.S.,09-02-2016,09-08-2016,46.47153,42.4614,,45437
South Carolina,08-10-2016,16-08-2016,36.79524,48.21607,3.38201,45630
Connecticut,08-10-2016,16-08-2016,48.86306,36.45436,5.14201,45597
Virginia,08-05-2016,18-08-2016,44.28036,40.40589,,44979
U.S.,20-07-2016,24-07-2016,41.05857,40.94737,4.057637,44688
Washington,17-08-2016,23-08-2016,50.36142,34.00166,5.554442,45587
U.S.,13-05-2016,17-05-2016,48.00062,43.92039,,44086
U.S.,19-08-2016,25-08-2016,47.18927,46.31369,,45044
U.S.,09-01-2016,09-07-2016,46.49894,41.60981,,45424
Louisiana,05-05-2016,05-06-2016,35.56036,53.63009,,44043
New York,24-08-2016,30-08-2016,48.9023,38.91816,2.825314,45524
U.S.,19-09-2016,25-09-2016,45.59953,41.42622,4.519536,46100
U.S.,18-08-2016,24-08-2016,45.94786,46.54548,,44993
Colorado,29-07-2016,18-08-2016,40.59832,39.50476,,44944
Wisconsin,24-08-2016,30-08-2016,47.17099,36.34752,4.965314,45538
U.S.,08-04-2016,08-05-2016,45.37196,40.5476,3.563924,44783
Ohio,24-08-2016,30-08-2016,36.16306,43.46865,5.395314,45525
New Jersey,04-01-2016,04-08-2016,48.18893,40.67153,,42184
U.S.,07-02-2016,07-04-2016,45.75558,42.0743,1.72323,44511
U.S.,31-08-2016,09-06-2016,46.12053,41.95516,,45405
North Carolina,08-05-2016,18-08-2016,46.45304,46.65285,,44970
U.S.,09-06-2016,09-08-2016,44.44166,40.72571,3.488509,46209
Georgia,31-03-2016,04-03-2016,47.89404,39.37371,,42188
Minnesota,17-08-2016,23-08-2016,44.02248,34.42526,4.904442,45563
Florida,17-05-2016,18-05-2016,46.40732,43.19724,,44144
U.S.,17-08-2016,23-08-2016,45.79857,46.36214,,44987
Texas,24-08-2016,30-08-2016,41.26304,46.30703,3.675314,45533
Michigan,08-05-2016,18-08-2016,42.69656,44.00611,,44959
Alabama,08-10-2016,16-08-2016,26.21608,63.48619,1.65201,45592
U.S.,14-05-2016,17-05-2016,43.15775,47.47118,5.621748,44082
Florida,24-08-2016,30-08-2016,38.06732,48.83199,4.285314,45498
U.S.,17-08-2016,23-08-2016,42.42066,42.55335,4.604442,45248
Maryland,08-10-2016,16-08-2016,55.76794,30.66062,4.43201,45610
U.S.,19-07-2016,23-07-2016,40.24263,42.12541,3.752123,44689
Indiana,18-04-2016,21-04-2016,36.55243,48.57008,,42717
U.S.,16-08-2016,22-08-2016,46.55629,45.61108,,44932
Oregon,08-10-2016,16-08-2016,52.21853,35.90102,2.09201,45627
U.S.,08-01-2016,08-02-2016,46.37767,43.99574,2.887316,44766
U.S.,30-08-2016,09-05-2016,45.53077,42.56577,,45338
New Jersey,17-08-2016,23-08-2016,44.91827,40.99748,3.394443,45571
Georgia,15-05-2016,15-05-2016,39.59216,44.123,,44080
Virginia,17-08-2016,23-08-2016,43.25352,38.10033,7.044443,45585
U.S.,15-08-2016,21-08-2016,46.1796,45.43375,,44917
U.S.,29-08-2016,09-04-2016,44.71816,42.92374,,45324
California,24-08-2016,30-08-2016,51.0159,35.13425,4.085314,45494
Tennessee,08-10-2016,16-08-2016,31.68474,50.86919,5.58201,45632
Iowa,08-10-2016,16-08-2016,44.84428,37.92535,6.51201,45602
North Carolina,17-08-2016,23-08-2016,39.7941,46.41299,3.734443,45567
Illinois,24-08-2016,30-08-2016,41.84122,37.54168,5.225314,45503
Massachusetts,08-10-2016,16-08-2016,57.6053,31.85442,5.98201,45609
Indiana,17-08-2016,23-08-2016,38.80881,45.10119,5.674443,45555
U.S.,05-06-2016,05-09-2016,43.64148,41.90358,1.190324,44036
U.S.,29-09-2016,30-09-2016,41.70285,39.38656,6.940876,46326
Arizona,17-08-2016,23-08-2016,42.18508,36.27135,6.984442,45544
Colorado,17-08-2016,23-08-2016,47.68967,33.46912,6.724442,45546
U.S.,28-08-2016,09-03-2016,44.33128,43.29686,,45323
California,16-03-2016,23-03-2016,54.68468,31.49959,,36654
U.S.,14-08-2016,20-08-2016,46.36576,45.71582,,44910
Ohio,16-05-2016,19-05-2016,43.45364,39.48554,,44113
U.S.,25-08-2016,27-08-2016,44.37483,42.26397,2.33406,46200
U.S.,29-03-2016,31-03-2016,47.37489,44.45391,,36697
U.S.,27-08-2016,09-02-2016,44.29584,43.57866,,45322
Missouri,17-08-2016,23-08-2016,42.55219,43.88752,4.564442,45564
Georgia,08-10-2016,16-08-2016,34.32875,50.72117,4.62201,45600
U.S.,18-07-2016,22-07-2016,39.40891,43.24014,3.45072,44665
Michigan,17-08-2016,23-08-2016,40.43982,42.34132,3.804443,45562
Michigan,03-01-2016,03-03-2016,48.7291,38.53365,,36543
U.S.,06-02-2016,06-05-2016,42.78051,40.02696,3.544765,44362
Pennsylvania,17-08-2016,23-08-2016,44.03818,41.93994,4.084443,45578
Washington,08-10-2016,16-08-2016,50.14206,37.03502,2.532011,45637
U.S.,24-06-2016,27-06-2016,43.61329,40.11349,5.689653,44455
U.S.,26-08-2016,09-01-2016,45.25893,42.39689,,45269
U.S.,09-05-2016,09-07-2016,44.46282,39.78872,4.448612,46207
U.S.,13-08-2016,19-08-2016,47.60331,44.13691,,44909
Missouri,17-03-2016,24-03-2016,38.87427,42.27586,,36704
U.S.,29-07-2016,30-07-2016,45.58181,43.27819,5.735973,44716
Minnesota,08-10-2016,16-08-2016,47.70004,35.38972,4.98201,45613
Wisconsin,17-08-2016,23-08-2016,49.10868,37.31792,2.624443,45588
U.S.,26-07-2016,27-07-2016,43.61832,43.52651,,44702
U.S.,25-08-2016,31-08-2016,44.29704,43.40435,,45255
U.S.,20-04-2016,24-04-2016,48.38623,40.43219,,42737
U.S.,17-04-2016,20-04-2016,44.47699,44.01234,,42731
New York,04-06-2016,04-07-2016,52.1495,36.04324,,36703
U.S.,09-12-2016,18-09-2016,45.79628,41.65713,4.229362,45894
Texas,17-08-2016,23-08-2016,39.91151,47.94616,4.554442,45583
Georgia,05-05-2016,05-05-2016,39.08502,42.51228,,44035
New York,17-08-2016,23-08-2016,46.18427,36.98012,3.634443,45574
U.S.,19-03-2016,22-03-2016,51.6403,36.54652,,36649
Virginia,08-10-2016,16-08-2016,47.13502,35.34687,8.36201,45635
U.S.,23-08-2016,25-08-2016,43.32418,42.35445,3.340864,46198
Michigan,08-10-2016,16-08-2016,44.05376,38.57759,4.28201,45612
U.S.,24-08-2016,30-08-2016,43.73581,43.71916,,45240
